id пользователя;Вильямс;Шварц;Медник;Триандис;Друзья;Подписки;Подписки образование;Подписки опасные;% Подписки образование;% Подписки опасные;9_иностранные языки;8_философия;12_психология/педагогика;10_история/обществознание;7_филология/литература;5_техника и технологии;11_искусство/культура;4_математика;2_науки о земле;4_информатика;6_физика;3_химия;1_биология/медицина;3_16_юриспруденция;Преступный контент;Самоповреждающее поведение;Эстетика зла;Ненависть и агрессия и агрессия;Оружие ;Психоактивные вещества;Национализм;Депрессивный контент;Субкультура True Crime;Вульгарный контент;Суицидальный контент;Жестокий контент;Эстетика смерти;Оружие
6560;2;3;1;2;25;1;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6565;2;1;2;1;39;128;1;5;0,8%;3,9%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0
6567;2;3;3;1;100;495;11;6;2,2%;1,2%;3;0;0;0;1;5;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;1;0;0
6554;1;2;1;1;139;106;1;0;0,9%;0,0%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6568;2;2;1;2;187;92;2;1;2,2%;1,1%;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6564;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6570;2;2;2;2;402;378;11;13;2,9%;3,4%;0;1;1;3;2;2;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;1;0;7;0;1;0;0
6549;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6555;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6558;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6548;3;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6569;1;1;3;3;282;436;21;2;4,8%;0,5%;5;0;3;0;5;0;1;1;0;0;0;4;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
6547;3;2;2;3;123;177;2;6;1,1%;3,4%;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0
6566;2;2;2;1;66;59;5;2;8,5%;3,4%;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
6485;2;1;2;2;79;21;3;0;14,3%;0,0%;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6573;2;3;1;1;116;123;7;3;5,7%;2,4%;2;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
6574;2;3;2;1;200;125;3;0;2,4%;0,0%;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6575;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6571;2;2;1;1;59;1;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6577;3;1;;3;43;14;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6540;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6576;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6579;1;2;3;2;100;190;18;3;9,5%;1,6%;1;1;1;0;0;2;3;6;0;1;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
6581;3;2;1;3;76;12;1;0;8,3%;0,0%;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6582;2;1;1;2;20;22;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6465;2;3;3;2;89;41;19;0;46,3%;0,0%;0;0;1;0;0;11;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6466;2;2;1;1;79;91;28;0;30,8%;0,0%;0;0;1;1;2;16;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6583;2;3;2;1;58;39;1;1;2,6%;2,6%;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6585;2;3;2;1;128;94;3;1;3,2%;1,1%;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6586;2;2;2;1;367;118;2;3;1,7%;2,5%;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
6587;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6588;2;1;3;3;45;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6589;2;2;1;2;16;3;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6590;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6591;2;2;2;3;184;171;4;2;2,3%;1,2%;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
6592;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6593;2;1;3;2;91;35;0;1;0,0%;2,9%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6594;2;2;2;1;135;464;3;1;0,6%;0,2%;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6584;2;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6390;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6596;2;1;2;2;34;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6597;3;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6595;2;1;2;1;90;50;1;4;2,0%;8,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0
6598;2;2;;1;15;58;0;1;0,0%;1,7%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6599;3;1;2;1;64;38;1;0;2,6%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6600;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6603;3;2;3;1;92;83;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6602;2;3;3;1;118;48;0;2;0,0%;4,2%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
6601;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6604;2;2;3;2;133;36;3;1;8,3%;2,8%;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6608;2;2;1;1;78;67;3;1;4,5%;1,5%;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6609;2;2;3;2;336;65;2;0;3,1%;0,0%;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6610;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6612;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6616;2;2;2;3;247;335;14;8;4,2%;2,4%;1;0;0;0;4;3;2;0;1;2;0;0;1;0;0;0;0;1;0;0;1;5;0;1;0;0;0;0
6613;2;1;;2;178;445;8;2;1,8%;0,4%;3;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
6617;2;2;;3;69;107;1;9;0,9%;8,4%;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;4;0;0;0;0
6619;2;2;2;2;121;64;0;2;0,0%;3,1%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6620;2;3;2;2;159;132;4;5;3,0%;3,8%;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;2;0;0;0;1;0;0;0;2;0;0;0;0
6615;2;2;3;1;143;219;11;2;5,0%;0,9%;1;0;0;2;0;2;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
6618;2;3;;2;189;120;1;0;0,8%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6621;3;2;2;1;197;343;3;30;0,9%;8,7%;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;13;1;6;1;4;1;0
6623;1;2;3;1;219;251;7;25;2,8%;10,0%;0;0;0;0;4;0;0;0;0;0;1;2;0;0;0;1;0;3;0;1;0;7;1;5;1;6;0;0
6626;2;2;2;2;301;549;14;11;2,6%;2,0%;4;0;0;2;0;2;0;0;0;3;0;1;2;0;0;0;0;3;3;0;0;2;1;1;0;1;0;0
6625;2;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6630;2;2;3;2;347;95;4;0;4,2%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6627;3;2;2;2;101;185;6;7;3,2%;3,8%;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;1;0;0;0;1;0;1;0;2;0;2;0;0
6635;2;2;2;2;147;75;4;0;5,3%;0,0%;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6644;2;2;1;3;133;33;2;1;6,1%;3,0%;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6637;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6640;3;1;2;2;130;27;3;0;11,1%;0,0%;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6641;2;2;3;2;190;120;1;2;0,8%;1,7%;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
6642;2;2;1;3;143;686;9;29;1,3%;4,2%;1;0;0;1;2;2;1;0;0;0;0;2;0;0;0;0;1;1;0;3;0;5;0;17;1;0;1;0
6634;2;2;1;3;87;1031;11;27;1,1%;2,6%;1;1;1;0;4;1;2;0;0;0;0;1;0;0;0;0;6;0;1;0;0;7;2;6;0;4;1;0
6646;2;1;2;2;35;28;4;1;14,3%;3,6%;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6648;2;2;3;2;35;45;0;2;0,0%;4,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
6638;2;3;;2;298;309;2;0;0,6%;0,0%;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6420;2;2;3;3;241;213;6;3;2,8%;1,4%;0;0;0;0;3;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
6643;2;3;2;2;61;28;1;0;3,6%;0,0%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6654;2;3;2;1;97;19;0;1;0,0%;5,3%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6657;3;1;2;1;134;61;1;0;1,6%;0,0%;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6653;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6647;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6656;2;2;2;3;306;260;9;4;3,5%;1,5%;1;0;1;0;1;0;1;0;0;0;1;2;2;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0
6660;2;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6662;2;3;2;2;402;579;9;10;1,6%;1,7%;4;1;0;0;0;2;1;0;0;1;0;0;0;0;0;0;2;0;0;1;0;3;2;1;0;1;0;0
6663;3;2;2;2;139;22;3;1;13,6%;4,5%;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6655;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6669;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6652;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6684;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6681;2;2;2;3;67;33;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6678;2;1;1;3;207;144;6;3;4,2%;2,1%;2;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
6679;2;2;2;1;83;33;0;2;0,0%;6,1%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
6683;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6686;1;3;2;2;110;651;8;11;1,2%;1,7%;4;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;0;5;0;0;0;0
6672;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6708;2;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6671;2;2;3;1;228;172;10;5;5,8%;2,9%;0;0;1;0;2;0;1;1;0;5;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;0
6693;2;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6694;2;2;2;2;41;25;0;1;0,0%;4,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6688;1;2;3;1;148;646;2;10;0,3%;1,5%;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4;1;1;0;0;1;0
6692;3;1;2;2;115;19;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6682;1;3;2;2;123;212;8;6;3,8%;2,8%;2;0;0;0;1;1;0;0;0;0;0;0;0;4;0;0;0;1;0;1;0;1;1;1;0;1;0;0
6670;2;2;3;1;47;2;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6705;2;1;1;2;123;228;7;27;3,1%;11,8%;0;0;0;0;1;3;1;0;0;0;0;0;2;0;0;5;0;0;0;1;0;10;1;5;0;3;2;0
6707;2;2;1;1;222;6;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6697;2;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6677;2;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6685;2;1;3;3;78;33;0;3;0,0%;9,1%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0
6713;2;2;3;2;104;58;1;2;1,7%;3,4%;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
6701;2;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6709;2;2;2;1;39;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6712;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6703;1;2;3;1;92;9;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6702;2;2;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6695;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6698;2;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6676;2;2;3;2;128;22;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6716;2;3;1;3;183;82;1;1;1,2%;1,2%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6689;2;3;3;1;172;52;1;2;1,9%;3,8%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
6719;2;3;3;2;44;10;0;1;0,0%;10,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6711;2;2;1;3;65;38;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6680;2;1;2;1;131;23;1;0;4,3%;0,0%;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6674;2;1;2;2;69;8;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6690;3;3;1;1;182;279;12;20;4,3%;7,2%;1;0;1;1;2;1;0;1;0;4;0;0;1;0;0;0;1;1;5;0;2;2;1;7;0;1;0;0
6718;2;2;3;2;20;61;0;4;0,0%;6,6%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0
6696;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6714;2;3;2;2;216;21;3;0;14,3%;0,0%;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6706;3;2;2;3;189;101;8;1;7,9%;1,0%;1;0;1;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6699;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6700;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6675;2;2;3;2;61;14;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6723;3;3;1;1;133;42;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6704;2;2;2;2;43;0;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6720;2;1;3;2;28;8;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6691;2;1;1;2;163;181;1;36;0,6%;19,9%;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;14;0;3;2;7;1;0
6687;2;2;2;2;69;147;1;6;0,7%;4,1%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;0;2;0;0;0;0;0;0;0;0
6673;3;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6724;2;3;2;1;162;397;3;18;0,8%;4,5%;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;1;1;1;2;1;1;2;4;0;3;0;0
6726;2;2;2;2;110;127;1;7;0,8%;5,5%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;1;0;0
6725;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6721;3;2;2;2;55;136;1;0;0,7%;0,0%;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6727;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6728;2;2;3;2;75;63;1;3;1,6%;4,8%;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
6729;2;1;2;3;104;45;0;4;0,0%;8,9%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0
6730;2;2;2;2;216;101;6;2;5,9%;2,0%;1;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
6733;3;2;;3;618;61;4;2;6,6%;3,3%;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
6715;2;2;;1;178;69;0;4;0,0%;5,8%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0
6736;1;2;3;3;182;46;0;3;0,0%;6,5%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
6737;2;2;2;2;32;2;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6734;3;1;1;2;102;15;1;0;6,7%;0,0%;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6738;2;1;3;1;578;56;1;4;1,8%;7,1%;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0
6743;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6744;2;2;1;2;120;70;0;3;0,0%;4,3%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
6607;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6746;2;1;3;1;161;990;25;26;2,5%;2,6%;1;1;6;7;5;2;0;1;0;0;1;0;1;0;0;1;2;4;3;2;0;4;2;7;0;1;0;0
6747;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6749;2;2;1;1;61;772;6;41;0,8%;5,3%;0;0;0;0;0;1;4;0;0;0;0;0;1;0;0;0;9;2;0;0;0;1;1;20;0;8;0;0
6748;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6750;2;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6751;2;1;1;1;167;128;0;1;0,0%;0,8%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6753;2;2;3;1;83;67;1;0;1,5%;0,0%;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6757;2;2;3;3;142;982;6;211;0,6%;21,5%;2;0;0;0;1;1;0;0;0;0;0;1;1;0;0;11;6;6;8;16;1;82;12;33;10;17;9;0
6741;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6759;2;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6760;2;3;2;2;146;323;7;15;2,2%;4,6%;1;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;2;2;0;0;1;2;0;8;0;0;0;0
6658;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6649;2;2;2;1;63;1;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6756;2;1;2;1;245;153;2;1;1,3%;0,7%;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6766;2;3;1;1;213;864;13;29;1,5%;3,4%;0;0;0;0;1;2;5;0;0;0;0;2;3;0;0;0;6;3;0;0;0;3;0;12;0;5;0;0
6767;1;3;;3;50;134;3;0;2,2%;0,0%;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6764;2;3;2;1;257;139;5;2;3,6%;1,4%;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
6765;2;1;2;2;86;220;5;2;2,3%;0,9%;0;0;0;2;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
6661;2;3;1;3;64;26;1;0;3,8%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6770;2;1;2;2;24;21;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6769;2;3;3;1;86;339;20;16;5,9%;4,7%;3;2;3;0;0;1;2;1;1;0;0;7;0;0;0;0;0;1;1;1;0;1;0;7;1;3;1;0
6732;2;2;3;2;227;131;3;3;2,3%;2,3%;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
6768;3;1;;;69;28;0;1;0,0%;3,6%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6771;2;2;2;1;292;603;13;8;2,2%;1,3%;0;0;3;8;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;4;0;0
6650;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6775;2;1;2;2;239;48;4;0;8,3%;0,0%;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6772;2;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6777;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6776;2;1;3;1;62;97;1;6;1,0%;6,2%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;1;0;0
6773;2;2;2;3;121;24;1;1;4,2%;4,2%;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6778;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6774;2;1;2;2;84;39;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
